"","Id","cover","ff","Layer_1","year","month","day"
"1052",2,"non-woody","0",9,"2020","05","30"
"1053",3,"non-woody-winsen","5.8",9,"2020","05","30"
"1054",4,"waterbody","7/8",9,"2020","05","30"
"1055",5,"non-woody","5/8",9,"2020","05","30"
"1056",6,"non-woody","2/8",9,"2020","05","30"
"1057",7,"non-woody","3/8",9,"2020","05","30"
"1058",8,"non-woody","5/8",9,"2020","05","30"
"1059",9,"non-woody","3/8",9,"2020","05","30"
"1060",10,"waterbody","8/8",7.20481927710843,"2020","05","30"
"1061",11,"woody","4/5",9,"2020","05","30"
"1062",12,"non-woody","7/8",9,"2020","05","30"
"1063",13,"woody","1/8",9,"2020","05","30"
"1064",14,"woody","8/8",5.84705882352941,"2020","05","30"
"1065",1,"non-woody-winsen","4/8",0,"2020","05","05"
"1066",2,"non-woody","0",0,"2020","05","05"
"1067",3,"non-woody-winsen","5.8",0,"2020","05","05"
"1068",4,"waterbody","7/8",0,"2020","05","05"
"1069",5,"non-woody","5/8",0,"2020","05","05"
"1070",6,"non-woody","2/8",0,"2020","05","05"
"1071",7,"non-woody","3/8",0,"2020","05","05"
"1072",8,"non-woody","5/8",0,"2020","05","05"
"1073",9,"non-woody","3/8",0,"2020","05","05"
"1074",10,"waterbody","8/8",0,"2020","05","05"
"1075",11,"woody","4/5",0,"2020","05","05"
"1076",12,"non-woody","7/8",0,"2020","05","05"
"1077",13,"woody","1/8",0,"2020","05","05"
"1078",14,"woody","8/8",0,"2020","05","05"
"1079",1,"non-woody-winsen","4/8",0,"2020","05","30"
"1080",2,"non-woody","0",0,"2020","05","30"
"1081",3,"non-woody-winsen","5.8",0,"2020","05","30"
"1082",4,"waterbody","7/8",0,"2020","05","30"
"1083",5,"non-woody","5/8",0,"2020","05","30"
"1084",6,"non-woody","2/8",0,"2020","05","30"
"1085",7,"non-woody","3/8",0,"2020","05","30"
"1086",8,"non-woody","5/8",0,"2020","05","30"
"1087",9,"non-woody","3/8",0,"2020","05","30"
"1088",10,"waterbody","8/8",0,"2020","05","30"
"1089",11,"woody","4/5",0,"2020","05","30"
"1090",12,"non-woody","7/8",0,"2020","05","30"
"1091",13,"woody","1/8",0,"2020","05","30"
"1092",14,"woody","8/8",0,"2020","05","30"
"1093",1,"non-woody-winsen","4/8",8.325,"2020","10","02"
"1094",2,"non-woody","0",9,"2020","10","02"
"1095",3,"non-woody-winsen","5.8",1.40449438202247,"2020","10","02"
"1096",4,"waterbody","7/8",1,"2020","10","02"
"1097",5,"non-woody","5/8",9,"2020","10","02"
"1098",6,"non-woody","2/8",9,"2020","10","02"
"1099",7,"non-woody","3/8",9,"2020","10","02"
"1100",8,"non-woody","5/8",1.525,"2020","10","02"
"1101",9,"non-woody","3/8",8.55,"2020","10","02"
"1102",10,"waterbody","8/8",1,"2020","10","02"
"1103",11,"woody","4/5",9,"2020","10","02"
"1104",12,"non-woody","7/8",8.65,"2020","10","02"
"1105",13,"woody","1/8",9,"2020","10","02"
"1106",14,"woody","8/8",1.71764705882353,"2020","10","02"
"1107",1,"non-woody-winsen","4/8",1,"2020","11","01"
"1108",2,"non-woody","0",9,"2020","11","01"
"1109",3,"non-woody-winsen","5.8",1.07865168539326,"2020","11","01"
"1110",4,"waterbody","7/8",1,"2020","11","01"
"1111",5,"non-woody","5/8",1.10714285714286,"2020","11","01"
"1112",6,"non-woody","2/8",9,"2020","11","01"
"1113",7,"non-woody","3/8",4.5125,"2020","11","01"
"1114",8,"non-woody","5/8",1,"2020","11","01"
"1115",9,"non-woody","3/8",7.15,"2020","11","01"
"1116",10,"waterbody","8/8",1,"2020","11","01"
"1117",11,"woody","4/5",9,"2020","11","01"
"1118",12,"non-woody","7/8",1.3125,"2020","11","01"
"1119",13,"woody","1/8",8.92045454545454,"2020","11","01"
"1120",14,"woody","8/8",1.50588235294118,"2020","11","01"
"1121",1,"non-woody-winsen","4/8",2.35,"2020","12","26"
"1122",2,"non-woody","0",9,"2020","12","26"
"1123",3,"non-woody-winsen","5.8",2.1685393258427,"2020","12","26"
"1124",4,"waterbody","7/8",1,"2020","12","26"
"1125",5,"non-woody","5/8",1.53571428571429,"2020","12","26"
"1126",6,"non-woody","2/8",9,"2020","12","26"
"1127",7,"non-woody","3/8",3.3,"2020","12","26"
"1128",8,"non-woody","5/8",1.675,"2020","12","26"
"1129",9,"non-woody","3/8",2.1,"2020","12","26"
"1130",10,"waterbody","8/8",1,"2020","12","26"
"1131",11,"woody","4/5",2.5,"2020","12","26"
"1132",12,"non-woody","7/8",2.8875,"2020","12","26"
"1133",13,"woody","1/8",9,"2020","12","26"
"1134",14,"woody","8/8",1.77647058823529,"2020","12","26"
"1135",1,"non-woody-winsen","4/8",1.75,"2021","01","10"
"1136",2,"non-woody","0",9,"2021","01","10"
"1137",3,"non-woody-winsen","5.8",2.21348314606742,"2021","01","10"
"1138",4,"waterbody","7/8",1,"2021","01","10"
"1139",5,"non-woody","5/8",2.22619047619048,"2021","01","10"
"1140",6,"non-woody","2/8",9,"2021","01","10"
"1141",7,"non-woody","3/8",3,"2021","01","10"
"1142",8,"non-woody","5/8",2.3125,"2021","01","10"
"1143",9,"non-woody","3/8",2.2,"2021","01","10"
"1144",10,"waterbody","8/8",1,"2021","01","10"
"1145",11,"woody","4/5",1.45238095238095,"2021","01","10"
"1146",12,"non-woody","7/8",2.975,"2021","01","10"
"1147",13,"woody","1/8",8.93181818181818,"2021","01","10"
"1148",14,"woody","8/8",1.75294117647059,"2021","01","10"
"1149",1,"non-woody-winsen","4/8",2.5125,"2021","02","14"
"1150",2,"non-woody","0",9,"2021","02","14"
"1151",3,"non-woody-winsen","5.8",2.47191011235955,"2021","02","14"
"1152",4,"waterbody","7/8",1,"2021","02","14"
"1153",5,"non-woody","5/8",2.67857142857143,"2021","02","14"
"1154",6,"non-woody","2/8",9,"2021","02","14"
"1155",7,"non-woody","3/8",4.025,"2021","02","14"
"1156",8,"non-woody","5/8",3,"2021","02","14"
"1157",9,"non-woody","3/8",2.1,"2021","02","14"
"1158",10,"waterbody","8/8",1.65060240963855,"2021","02","14"
"1159",11,"woody","4/5",5.16666666666667,"2021","02","14"
"1160",12,"non-woody","7/8",3,"2021","02","14"
"1161",13,"woody","1/8",7.95454545454545,"2021","02","14"
"1162",14,"woody","8/8",1.82352941176471,"2021","02","14"
"1163",1,"non-woody-winsen","4/8",2.85,"2021","03","06"
"1164",2,"non-woody","0",9,"2021","03","06"
"1165",3,"non-woody-winsen","5.8",2.85393258426966,"2021","03","06"
"1166",4,"waterbody","7/8",8.925,"2021","03","06"
"1167",5,"non-woody","5/8",2.67857142857143,"2021","03","06"
"1168",6,"non-woody","2/8",9,"2021","03","06"
"1169",7,"non-woody","3/8",3.35,"2021","03","06"
"1170",8,"non-woody","5/8",3,"2021","03","06"
"1171",9,"non-woody","3/8",2.1375,"2021","03","06"
"1172",10,"waterbody","8/8",1.18072289156627,"2021","03","06"
"1173",11,"woody","4/5",4.64285714285714,"2021","03","06"
"1174",12,"non-woody","7/8",3,"2021","03","06"
"1175",13,"woody","1/8",7.53409090909091,"2021","03","06"
"1176",14,"woody","8/8",1.63529411764706,"2021","03","06"
"1177",1,"non-woody-winsen","4/8",3,"2021","04","05"
"1178",2,"non-woody","0",9,"2021","04","05"
"1179",3,"non-woody-winsen","5.8",3,"2021","04","05"
"1180",4,"waterbody","7/8",3,"2021","04","05"
"1181",5,"non-woody","5/8",3.6547619047619,"2021","04","05"
"1182",6,"non-woody","2/8",9,"2021","04","05"
"1183",7,"non-woody","3/8",8.4,"2021","04","05"
"1184",8,"non-woody","5/8",6.825,"2021","04","05"
"1185",9,"non-woody","3/8",3,"2021","04","05"
"1186",10,"waterbody","8/8",1.81927710843373,"2021","04","05"
"1187",11,"woody","4/5",5.35714285714286,"2021","04","05"
"1188",12,"non-woody","7/8",8.325,"2021","04","05"
"1189",13,"woody","1/8",8.38636363636364,"2021","04","05"
"1190",14,"woody","8/8",2.65882352941176,"2021","04","05"
"1191",1,"non-woody-winsen","4/8",3.45,"2021","04","30"
"1192",2,"non-woody","0",9,"2021","04","30"
"1193",3,"non-woody-winsen","5.8",3,"2021","04","30"
"1194",4,"waterbody","7/8",3,"2021","04","30"
"1195",5,"non-woody","5/8",8.08333333333333,"2021","04","30"
"1196",6,"non-woody","2/8",9,"2021","04","30"
"1197",7,"non-woody","3/8",9,"2021","04","30"
"1198",8,"non-woody","5/8",9,"2021","04","30"
"1199",9,"non-woody","3/8",8.925,"2021","04","30"
"1200",10,"waterbody","8/8",2.8433734939759,"2021","04","30"
"1201",11,"woody","4/5",8.85714285714286,"2021","04","30"
"1202",12,"non-woody","7/8",9,"2021","04","30"
"1203",13,"woody","1/8",8.57954545454546,"2021","04","30"
"1204",14,"woody","8/8",2.61176470588235,"2021","04","30"
"1205",1,"non-woody-winsen","4/8",9,"2021","05","30"
"1206",2,"non-woody","0",9,"2021","05","30"
"1207",3,"non-woody-winsen","5.8",9,"2021","05","30"
"1208",4,"waterbody","7/8",1,"2021","05","30"
"1209",5,"non-woody","5/8",8.5,"2021","05","30"
"1210",6,"non-woody","2/8",9,"2021","05","30"
"1211",7,"non-woody","3/8",9,"2021","05","30"
"1212",8,"non-woody","5/8",9,"2021","05","30"
"1213",9,"non-woody","3/8",9,"2021","05","30"
"1214",10,"waterbody","8/8",1.04819277108434,"2021","05","30"
"1215",11,"woody","4/5",6.10714285714286,"2021","05","30"
"1216",12,"non-woody","7/8",8.825,"2021","05","30"
"1217",13,"woody","1/8",7.125,"2021","05","30"
"1218",14,"woody","8/8",2.78823529411765,"2021","05","30"
"1219",1,"non-woody-winsen","4/8",9,"2021","06","19"
"1220",2,"non-woody","0",9,"2021","06","19"
"1221",3,"non-woody-winsen","5.8",7.1685393258427,"2021","06","19"
"1222",4,"waterbody","7/8",1,"2021","06","19"
"1223",5,"non-woody","5/8",8.71428571428571,"2021","06","19"
"1224",6,"non-woody","2/8",9,"2021","06","19"
"1225",7,"non-woody","3/8",9,"2021","06","19"
"1226",8,"non-woody","5/8",9,"2021","06","19"
"1227",9,"non-woody","3/8",9,"2021","06","19"
"1228",10,"waterbody","8/8",1.39759036144578,"2021","06","19"
"1229",11,"woody","4/5",2.77380952380952,"2021","06","19"
"1230",12,"non-woody","7/8",6.0125,"2021","06","19"
"1231",13,"woody","1/8",5.82954545454545,"2021","06","19"
"1232",14,"woody","8/8",2.95294117647059,"2021","06","19"
"1233",1,"non-woody-winsen","4/8",9,"2021","06","29"
"1234",2,"non-woody","0",9,"2021","06","29"
"1235",3,"non-woody-winsen","5.8",7.66292134831461,"2021","06","29"
"1236",4,"waterbody","7/8",1,"2021","06","29"
"1237",5,"non-woody","5/8",9,"2021","06","29"
"1238",6,"non-woody","2/8",9,"2021","06","29"
"1239",7,"non-woody","3/8",9,"2021","06","29"
"1240",8,"non-woody","5/8",9,"2021","06","29"
"1241",9,"non-woody","3/8",9,"2021","06","29"
"1242",10,"waterbody","8/8",2.49397590361446,"2021","06","29"
"1243",11,"woody","4/5",4.42857142857143,"2021","06","29"
"1244",12,"non-woody","7/8",9,"2021","06","29"
"1245",13,"woody","1/8",7.79545454545455,"2021","06","29"
"1246",14,"woody","8/8",3.32941176470588,"2021","06","29"
"1247",1,"non-woody-winsen","4/8",0,"2020","10","02"
"1248",2,"non-woody","0",0,"2020","10","02"
"1249",3,"non-woody-winsen","5.8",0,"2020","10","02"
"1250",4,"waterbody","7/8",0,"2020","10","02"
"1251",5,"non-woody","5/8",0,"2020","10","02"
"1252",6,"non-woody","2/8",0,"2020","10","02"
"1253",7,"non-woody","3/8",0,"2020","10","02"
"1254",8,"non-woody","5/8",0,"2020","10","02"
"1255",9,"non-woody","3/8",0,"2020","10","02"
"1256",10,"waterbody","8/8",0,"2020","10","02"
"1257",11,"woody","4/5",0,"2020","10","02"
"1258",12,"non-woody","7/8",0,"2020","10","02"
"1259",13,"woody","1/8",0,"2020","10","02"
"1260",14,"woody","8/8",0,"2020","10","02"
"1261",1,"non-woody-winsen","4/8",0,"2020","11","01"
"1262",2,"non-woody","0",0,"2020","11","01"
"1263",3,"non-woody-winsen","5.8",0,"2020","11","01"
"1264",4,"waterbody","7/8",0,"2020","11","01"
"1265",5,"non-woody","5/8",0,"2020","11","01"
"1266",6,"non-woody","2/8",0,"2020","11","01"
"1267",7,"non-woody","3/8",0,"2020","11","01"
"1268",8,"non-woody","5/8",0,"2020","11","01"
"1269",9,"non-woody","3/8",0,"2020","11","01"
"1270",10,"waterbody","8/8",0,"2020","11","01"
"1271",11,"woody","4/5",0,"2020","11","01"
"1272",12,"non-woody","7/8",0,"2020","11","01"
"1273",13,"woody","1/8",0,"2020","11","01"
"1274",14,"woody","8/8",0,"2020","11","01"
"1275",1,"non-woody-winsen","4/8",0,"2020","12","26"
"1276",2,"non-woody","0",0,"2020","12","26"
"1277",3,"non-woody-winsen","5.8",0,"2020","12","26"
"1278",4,"waterbody","7/8",0,"2020","12","26"
"1279",5,"non-woody","5/8",0,"2020","12","26"
"1280",6,"non-woody","2/8",0,"2020","12","26"
"1281",7,"non-woody","3/8",0,"2020","12","26"
"1282",8,"non-woody","5/8",0,"2020","12","26"
"1283",9,"non-woody","3/8",0,"2020","12","26"
"1284",10,"waterbody","8/8",0,"2020","12","26"
"1285",11,"woody","4/5",0,"2020","12","26"
"1286",12,"non-woody","7/8",0,"2020","12","26"
"1287",13,"woody","1/8",0,"2020","12","26"
"1288",14,"woody","8/8",0,"2020","12","26"
"1289",1,"non-woody-winsen","4/8",0,"2021","01","10"
"1290",2,"non-woody","0",0,"2021","01","10"
"1291",3,"non-woody-winsen","5.8",0,"2021","01","10"
"1292",4,"waterbody","7/8",0,"2021","01","10"
"1293",5,"non-woody","5/8",0,"2021","01","10"
"1294",6,"non-woody","2/8",0,"2021","01","10"
"1295",7,"non-woody","3/8",0,"2021","01","10"
"1296",8,"non-woody","5/8",0,"2021","01","10"
"1297",9,"non-woody","3/8",0,"2021","01","10"
"1298",10,"waterbody","8/8",0,"2021","01","10"
"1299",11,"woody","4/5",0,"2021","01","10"
"1300",12,"non-woody","7/8",0,"2021","01","10"
"1301",13,"woody","1/8",0,"2021","01","10"
"1302",14,"woody","8/8",0,"2021","01","10"
"1303",1,"non-woody-winsen","4/8",0,"2021","02","14"
"1304",2,"non-woody","0",0,"2021","02","14"
"1305",3,"non-woody-winsen","5.8",0,"2021","02","14"
"1306",4,"waterbody","7/8",0,"2021","02","14"
"1307",5,"non-woody","5/8",0,"2021","02","14"
"1308",6,"non-woody","2/8",0,"2021","02","14"
"1309",7,"non-woody","3/8",0,"2021","02","14"
"1310",8,"non-woody","5/8",0,"2021","02","14"
"1311",9,"non-woody","3/8",0,"2021","02","14"
"1312",10,"waterbody","8/8",0,"2021","02","14"
"1313",11,"woody","4/5",0,"2021","02","14"
"1314",12,"non-woody","7/8",0,"2021","02","14"
"1315",13,"woody","1/8",0,"2021","02","14"
"1316",14,"woody","8/8",0,"2021","02","14"
"1317",1,"non-woody-winsen","4/8",0,"2021","03","06"
"1318",2,"non-woody","0",0,"2021","03","06"
"1319",3,"non-woody-winsen","5.8",0,"2021","03","06"
"1320",4,"waterbody","7/8",0,"2021","03","06"
"1321",5,"non-woody","5/8",0,"2021","03","06"
"1322",6,"non-woody","2/8",0,"2021","03","06"
"1323",7,"non-woody","3/8",0,"2021","03","06"
"1324",8,"non-woody","5/8",0,"2021","03","06"
"1325",9,"non-woody","3/8",0,"2021","03","06"
"1326",10,"waterbody","8/8",0,"2021","03","06"
"1327",11,"woody","4/5",0,"2021","03","06"
"1328",12,"non-woody","7/8",0,"2021","03","06"
"1329",13,"woody","1/8",0,"2021","03","06"
"1330",14,"woody","8/8",0,"2021","03","06"
"1331",1,"non-woody-winsen","4/8",9,"2021","04","05"
"1332",2,"non-woody","0",9,"2021","04","05"
"1333",3,"non-woody-winsen","5.8",9,"2021","04","05"
"1334",4,"waterbody","7/8",9,"2021","04","05"
"1335",5,"non-woody","5/8",9,"2021","04","05"
"1336",6,"non-woody","2/8",9,"2021","04","05"
"1337",7,"non-woody","3/8",9,"2021","04","05"
"1338",8,"non-woody","5/8",9,"2021","04","05"
"1339",9,"non-woody","3/8",9,"2021","04","05"
"1340",10,"waterbody","8/8",9,"2021","04","05"
"1341",11,"woody","4/5",9,"2021","04","05"
"1342",12,"non-woody","7/8",9,"2021","04","05"
"1343",13,"woody","1/8",9,"2021","04","05"
"1344",14,"woody","8/8",9,"2021","04","05"
"1345",1,"non-woody-winsen","4/8",0,"2021","04","30"
"1346",2,"non-woody","0",0,"2021","04","30"
"1347",3,"non-woody-winsen","5.8",0,"2021","04","30"
"1348",4,"waterbody","7/8",0,"2021","04","30"
"1349",5,"non-woody","5/8",0,"2021","04","30"
"1350",6,"non-woody","2/8",0,"2021","04","30"
"1351",7,"non-woody","3/8",0,"2021","04","30"
"1352",8,"non-woody","5/8",0,"2021","04","30"
"1353",9,"non-woody","3/8",0,"2021","04","30"
"1354",10,"waterbody","8/8",0,"2021","04","30"
"1355",11,"woody","4/5",0,"2021","04","30"
"1356",12,"non-woody","7/8",0,"2021","04","30"
"1357",13,"woody","1/8",0,"2021","04","30"
"1358",14,"woody","8/8",0,"2021","04","30"
"1359",1,"non-woody-winsen","4/8",0,"2021","05","30"
"1360",2,"non-woody","0",0,"2021","05","30"
"1361",3,"non-woody-winsen","5.8",0,"2021","05","30"
"1362",4,"waterbody","7/8",0,"2021","05","30"
"1363",5,"non-woody","5/8",0,"2021","05","30"
"1364",6,"non-woody","2/8",0,"2021","05","30"
"1365",7,"non-woody","3/8",0,"2021","05","30"
"1366",8,"non-woody","5/8",0,"2021","05","30"
"1367",9,"non-woody","3/8",0,"2021","05","30"
"1368",10,"waterbody","8/8",0,"2021","05","30"
"1369",11,"woody","4/5",0,"2021","05","30"
"1370",12,"non-woody","7/8",0,"2021","05","30"
"1371",13,"woody","1/8",0,"2021","05","30"
"1372",14,"woody","8/8",0,"2021","05","30"
"1373",1,"non-woody-winsen","4/8",0,"2021","06","19"
"1374",2,"non-woody","0",0,"2021","06","19"
"1375",3,"non-woody-winsen","5.8",0,"2021","06","19"
"1376",4,"waterbody","7/8",0,"2021","06","19"
"1377",5,"non-woody","5/8",0,"2021","06","19"
"1378",6,"non-woody","2/8",0,"2021","06","19"
"1379",7,"non-woody","3/8",0,"2021","06","19"
"1380",8,"non-woody","5/8",0,"2021","06","19"
"1381",9,"non-woody","3/8",0,"2021","06","19"
"1382",10,"waterbody","8/8",0,"2021","06","19"
"1383",11,"woody","4/5",0,"2021","06","19"
"1384",12,"non-woody","7/8",0,"2021","06","19"
"1385",13,"woody","1/8",0,"2021","06","19"
"1386",14,"woody","8/8",0,"2021","06","19"
"1387",1,"non-woody-winsen","4/8",0,"2021","06","29"
"1388",2,"non-woody","0",0,"2021","06","29"
"1389",3,"non-woody-winsen","5.8",0,"2021","06","29"
"1390",4,"waterbody","7/8",0,"2021","06","29"
"1391",5,"non-woody","5/8",0,"2021","06","29"
"1392",6,"non-woody","2/8",0,"2021","06","29"
"1393",7,"non-woody","3/8",0,"2021","06","29"
"1394",8,"non-woody","5/8",0,"2021","06","29"
"1395",9,"non-woody","3/8",0,"2021","06","29"
"1396",10,"waterbody","8/8",0,"2021","06","29"
"1397",11,"woody","4/5",0,"2021","06","29"
"1398",12,"non-woody","7/8",0,"2021","06","29"
"1399",13,"woody","1/8",0,"2021","06","29"
"1400",14,"woody","8/8",0,"2021","06","29"
"1401",1,"non-woody-winsen","4/8",8.475,"2020","10","02"
"1402",2,"non-woody","0",9,"2020","10","02"
"1403",3,"non-woody-winsen","5.8",1.48314606741573,"2020","10","02"
"1404",4,"waterbody","7/8",1,"2020","10","02"
"1405",5,"non-woody","5/8",9,"2020","10","02"
"1406",6,"non-woody","2/8",9,"2020","10","02"
"1407",7,"non-woody","3/8",9,"2020","10","02"
"1408",8,"non-woody","5/8",1.5,"2020","10","02"
"1409",9,"non-woody","3/8",8.625,"2020","10","02"
"1410",10,"waterbody","8/8",1,"2020","10","02"
"1411",11,"woody","4/5",9,"2020","10","02"
"1412",12,"non-woody","7/8",8.65,"2020","10","02"
"1413",13,"woody","1/8",9,"2020","10","02"
"1414",14,"woody","8/8",1.58823529411765,"2020","10","02"
"1415",1,"non-woody-winsen","4/8",1,"2020","11","01"
"1416",2,"non-woody","0",9,"2020","11","01"
"1417",3,"non-woody-winsen","5.8",1.0561797752809,"2020","11","01"
"1418",4,"waterbody","7/8",1,"2020","11","01"
"1419",5,"non-woody","5/8",1.08333333333333,"2020","11","01"
"1420",6,"non-woody","2/8",9,"2020","11","01"
"1421",7,"non-woody","3/8",4.925,"2020","11","01"
"1422",8,"non-woody","5/8",1,"2020","11","01"
"1423",9,"non-woody","3/8",7.0375,"2020","11","01"
"1424",10,"waterbody","8/8",1,"2020","11","01"
"1425",11,"woody","4/5",9,"2020","11","01"
"1426",12,"non-woody","7/8",1.3125,"2020","11","01"
"1427",13,"woody","1/8",9,"2020","11","01"
"1428",14,"woody","8/8",1.43529411764706,"2020","11","01"
"1429",1,"non-woody-winsen","4/8",2.475,"2020","12","26"
"1430",2,"non-woody","0",9,"2020","12","26"
"1431",3,"non-woody-winsen","5.8",2.26966292134831,"2020","12","26"
"1432",4,"waterbody","7/8",1,"2020","12","26"
"1433",5,"non-woody","5/8",1.67857142857143,"2020","12","26"
"1434",6,"non-woody","2/8",9,"2020","12","26"
"1435",7,"non-woody","3/8",3.15,"2020","12","26"
"1436",8,"non-woody","5/8",1.675,"2020","12","26"
"1437",9,"non-woody","3/8",3.5875,"2020","12","26"
"1438",10,"waterbody","8/8",1,"2020","12","26"
"1439",11,"woody","4/5",3.71428571428571,"2020","12","26"
"1440",12,"non-woody","7/8",3,"2020","12","26"
"1441",13,"woody","1/8",9,"2020","12","26"
"1442",14,"woody","8/8",1.84705882352941,"2020","12","26"
"1443",1,"non-woody-winsen","4/8",1.975,"2021","01","10"
"1444",2,"non-woody","0",9,"2021","01","10"
"1445",3,"non-woody-winsen","5.8",2.31460674157303,"2021","01","10"
"1446",4,"waterbody","7/8",1,"2021","01","10"
"1447",5,"non-woody","5/8",2.39285714285714,"2021","01","10"
"1448",6,"non-woody","2/8",9,"2021","01","10"
"1449",7,"non-woody","3/8",3,"2021","01","10"
"1450",8,"non-woody","5/8",2.7,"2021","01","10"
"1451",9,"non-woody","3/8",3,"2021","01","10"
"1452",10,"waterbody","8/8",1,"2021","01","10"
"1453",11,"woody","4/5",1.44047619047619,"2021","01","10"
"1454",12,"non-woody","7/8",3,"2021","01","10"
"1455",13,"woody","1/8",8.93181818181818,"2021","01","10"
"1456",14,"woody","8/8",1.84705882352941,"2021","01","10"
"1457",1,"non-woody-winsen","4/8",9,"2021","06","29"
"1458",2,"non-woody","0",9,"2021","06","29"
"1459",3,"non-woody-winsen","5.8",7.31460674157303,"2021","06","29"
"1460",4,"waterbody","7/8",1,"2021","06","29"
"1461",5,"non-woody","5/8",9,"2021","06","29"
"1462",6,"non-woody","2/8",9,"2021","06","29"
"1463",7,"non-woody","3/8",9,"2021","06","29"
"1464",8,"non-woody","5/8",9,"2021","06","29"
"1465",9,"non-woody","3/8",9,"2021","06","29"
"1466",10,"waterbody","8/8",2.32530120481928,"2021","06","29"
"1467",11,"woody","4/5",5.10714285714286,"2021","06","29"
"1468",12,"non-woody","7/8",9,"2021","06","29"
"1469",13,"woody","1/8",8.76136363636364,"2021","06","29"
"1470",14,"woody","8/8",7.91764705882353,"2021","06","29"
"1471",1,"non-woody-winsen","4/8",9,"2021","07","29"
"1472",2,"non-woody","0",9,"2021","07","29"
"1473",3,"non-woody-winsen","5.8",7.65168539325843,"2021","07","29"
"1474",4,"waterbody","7/8",1,"2021","07","29"
"1475",5,"non-woody","5/8",9,"2021","07","29"
"1476",6,"non-woody","2/8",9,"2021","07","29"
"1477",7,"non-woody","3/8",9,"2021","07","29"
"1478",8,"non-woody","5/8",9,"2021","07","29"
"1479",9,"non-woody","3/8",9,"2021","07","29"
"1480",10,"waterbody","8/8",3.69879518072289,"2021","07","29"
"1481",11,"woody","4/5",8.90476190476191,"2021","07","29"
"1482",12,"non-woody","7/8",9,"2021","07","29"
"1483",13,"woody","1/8",9,"2021","07","29"
"1484",14,"woody","8/8",9,"2021","07","29"
"1485",1,"non-woody-winsen","4/8",9,"2021","08","18"
"1486",2,"non-woody","0",9,"2021","08","18"
"1487",3,"non-woody-winsen","5.8",7.40449438202247,"2021","08","18"
"1488",4,"waterbody","7/8",1,"2021","08","18"
"1489",5,"non-woody","5/8",9,"2021","08","18"
"1490",6,"non-woody","2/8",9,"2021","08","18"
"1491",7,"non-woody","3/8",9,"2021","08","18"
"1492",8,"non-woody","5/8",9,"2021","08","18"
"1493",9,"non-woody","3/8",9,"2021","08","18"
"1494",10,"waterbody","8/8",3.26506024096386,"2021","08","18"
"1495",11,"woody","4/5",9,"2021","08","18"
"1496",12,"non-woody","7/8",9,"2021","08","18"
"1497",13,"woody","1/8",8.72727272727273,"2021","08","18"
"1498",14,"woody","8/8",8.75294117647059,"2021","08","18"
"1499",1,"non-woody-winsen","4/8",9,"2021","09","02"
"1500",2,"non-woody","0",9,"2021","09","02"
"1501",3,"non-woody-winsen","5.8",3,"2021","09","02"
"1502",4,"waterbody","7/8",1,"2021","09","02"
"1503",5,"non-woody","5/8",9,"2021","09","02"
"1504",6,"non-woody","2/8",9,"2021","09","02"
"1505",7,"non-woody","3/8",9,"2021","09","02"
"1506",8,"non-woody","5/8",6,"2021","09","02"
"1507",9,"non-woody","3/8",9,"2021","09","02"
"1508",10,"waterbody","8/8",1,"2021","09","02"
"1509",11,"woody","4/5",2.23809523809524,"2021","09","02"
"1510",12,"non-woody","7/8",2.05,"2021","09","02"
"1511",13,"woody","1/8",9,"2021","09","02"
"1512",14,"woody","8/8",8.15294117647059,"2021","09","02"
"1513",1,"non-woody-winsen","4/8",2.55,"2021","12","16"
"1514",2,"non-woody","0",9,"2021","12","16"
"1515",3,"non-woody-winsen","5.8",2.53932584269663,"2021","12","16"
"1516",4,"waterbody","7/8",1,"2021","12","16"
"1517",5,"non-woody","5/8",2.95238095238095,"2021","12","16"
"1518",6,"non-woody","2/8",1.05,"2021","12","16"
"1519",7,"non-woody","3/8",1.2125,"2021","12","16"
"1520",8,"non-woody","5/8",3,"2021","12","16"
"1521",9,"non-woody","3/8",2.2875,"2021","12","16"
"1522",10,"waterbody","8/8",1.08433734939759,"2021","12","16"
"1523",11,"woody","4/5",2.03571428571429,"2021","12","16"
"1524",12,"non-woody","7/8",2.875,"2021","12","16"
"1525",13,"woody","1/8",4.22727272727273,"2021","12","16"
"1526",14,"woody","8/8",1.05882352941176,"2021","12","16"
"1527",1,"non-woody-winsen","4/8",2.65,"2021","12","26"
"1528",2,"non-woody","0",9,"2021","12","26"
"1529",3,"non-woody-winsen","5.8",2.55056179775281,"2021","12","26"
"1530",4,"waterbody","7/8",1,"2021","12","26"
"1531",5,"non-woody","5/8",3.10714285714286,"2021","12","26"
"1532",6,"non-woody","2/8",1.825,"2021","12","26"
"1533",7,"non-woody","3/8",2.0875,"2021","12","26"
"1534",8,"non-woody","5/8",3,"2021","12","26"
"1535",9,"non-woody","3/8",2.5125,"2021","12","26"
"1536",10,"waterbody","8/8",1.14457831325301,"2021","12","26"
"1537",11,"woody","4/5",2.48809523809524,"2021","12","26"
"1538",12,"non-woody","7/8",3,"2021","12","26"
"1539",13,"woody","1/8",4.10227272727273,"2021","12","26"
"1540",14,"woody","8/8",1.24705882352941,"2021","12","26"
"1541",1,"non-woody-winsen","4/8",2.675,"2022","01","15"
"1542",2,"non-woody","0",9,"2022","01","15"
"1543",3,"non-woody-winsen","5.8",2.56179775280899,"2022","01","15"
